tappjmeter_1504895793670t11u40,uat123456,1595998,FRAMEWORKS,5791,10
tappjmeter_1504895793670t11u42,uat123456,1595777,FRAMEWORKS,5896,10
tappjmeter_1504895793670t11u43,uat123456,1596803,FRAMEWORKS,5896,10
tappjmeter_1504895793670t11u44,uat123456,1594387,FRAMEWORKS,5896,10
tappjmeter_1504895793670t11u47,uat123456,1596342,FRAMEWORKS,6275,10
tappjmeter_1504895793670t11u48,uat123456,1596112,FRAMEWORKS,6275,10
tappjmeter_1504895793670t11u49,uat123456,1596124,FRAMEWORKS,6275,10
tappjmeter_1504895793670t11u50,uat123456,1596814,FRAMEWORKS,6275,10
tappjmeter_1504895793670t11u52,uat123456,1594292,FRAMEWORKS,7333,10
tappjmeter_1504895793670t11u53,uat123456,1594301,FRAMEWORKS,7333,10
tappjmeter_1504895793670t11u54,uat123456,1596454,FRAMEWORKS,7333,10
tappjmeter_1504895793670t11u55,uat123456,1594304,FRAMEWORKS,7333,10
tappjmeter_1504895793670t11u56,uat123456,1595865,FRAMEWORKS,0005,10
tappjmeter_1504895793670t11u57,uat123456,1594428,FRAMEWORKS,0005,10
tappjmeter_1504895793670t11u58,uat123456,1596462,FRAMEWORKS,0005,10
tappjmeter_1504895793670t11u59,uat123456,1595798,FRAMEWORKS,0005,10
tappjmeter_1504895793670t11u6,uat123456,1594308,FRAMEWORKS,4275,10
tappjmeter_1504895793670t11u61,uat123456,1595443,FRAMEWORKS,0087,10
tappjmeter_1504895793670t11u62,uat123456,1596077,FRAMEWORKS,0087,10
tappjmeter_1504895793670t11u63,uat123456,1596598,FRAMEWORKS,0087,10
tappjmeter_1504895793670t11u64,uat123456,1595811,FRAMEWORKS,0087,10
tappjmeter_1504895793670t11u65,uat123456,1595344,FRAMEWORKS,0087,10
tappjmeter_1504895793670t11u66,uat123456,1595966,FRAMEWORKS,0188,10
tappjmeter_1504895793670t11u67,uat123456,1595506,FRAMEWORKS,0188,10
tappjmeter_1504895793670t11u68,uat123456,1595937,FRAMEWORKS,0188,10
tappjmeter_1504895793670t11u69,uat123456,1595622,FRAMEWORKS,0188,10
tappjmeter_1504895793670t11u71,uat123456,1595934,FRAMEWORKS,0255,10
tappjmeter_1504895793670t11u72,uat123456,1594853,FRAMEWORKS,0255,10
tappjmeter_1504895793670t11u74,uat123456,1596220,FRAMEWORKS,0255,10
tappjmeter_1504895793670t11u76,uat123456,1596802,FRAMEWORKS,0316,10
tappjmeter_1504895793670t11u77,uat123456,1595033,FRAMEWORKS,0316,10
tappjmeter_1504895793670t11u78,uat123456,1595690,FRAMEWORKS,0316,10
tappjmeter_1504895793670t11u79,uat123456,1596664,FRAMEWORKS,0316,10
tappjmeter_1504895793670t11u80,uat123456,1596036,FRAMEWORKS,0316,10
tappjmeter_1504895793670t11u81,uat123456,1596063,FRAMEWORKS,0348,10
tappjmeter_1504895793670t11u83,uat123456,1594760,FRAMEWORKS,0348,10
tappjmeter_1504895793670t11u84,uat123456,1595379,FRAMEWORKS,0348,10
tappjmeter_1504895793670t11u85,uat123456,1596386,FRAMEWORKS,0348,10
tappjmeter_1504895793670t11u86,uat123456,1594754,FRAMEWORKS,0394,10
tappjmeter_1504895793670t11u87,uat123456,1596083,FRAMEWORKS,0394,10
tappjmeter_1504895793670t11u88,uat123456,1596283,FRAMEWORKS,0394,10
tappjmeter_1504895793670t11u89,uat123456,1596655,FRAMEWORKS,0394,10
tappjmeter_1504895793670t11u90,uat123456,1595554,FRAMEWORKS,0394,10
tappjmeter_1504895793670t11u91,uat123456,1595085,FRAMEWORKS,0455,10
tappjmeter_1504895793670t11u92,uat123456,1594436,FRAMEWORKS,0455,10
tappjmeter_1504895793670t11u93,uat123456,1595417,FRAMEWORKS,0455,10
tappjmeter_1504895793670t11u94,uat123456,1595786,FRAMEWORKS,0455,10
tappjmeter_1504895793670t11u95,uat123456,1594999,FRAMEWORKS,0455,10
tappjmeter_1504895793670t11u96,uat123456,1594361,FRAMEWORKS,0504,10
tappjmeter_1504895793670t11u97,uat123456,1594854,FRAMEWORKS,0504,10
tappjmeter_1504895793670t11u99,uat123456,1596412,FRAMEWORKS,0504,10
tappjmeter_1504895793670t12u10,uat123456,1594758,FRAMEWORKS,5838,10
tappjmeter_1504895793670t12u12,uat123456,1596428,FRAMEWORKS,6172,10
tappjmeter_1504895793670t12u13,uat123456,1595264,FRAMEWORKS,6172,10
tappjmeter_1504895793670t12u14,uat123456,1594860,FRAMEWORKS,6172,10
tappjmeter_1504895793670t12u15,uat123456,1595465,FRAMEWORKS,6172,10
tappjmeter_1504895793670t12u16,uat123456,1596455,FRAMEWORKS,6851,10
tappjmeter_1504895793670t12u18,uat123456,1594763,FRAMEWORKS,6851,10
tappjmeter_1504895793670t12u19,uat123456,1595851,FRAMEWORKS,6851,10
tappjmeter_1504895793670t12u20,uat123456,1594496,FRAMEWORKS,6851,10
tappjmeter_1504895793670t12u21,uat123456,1594277,FRAMEWORKS,7380,10
tappjmeter_1504895793670t12u22,uat123456,1595819,FRAMEWORKS,7380,10
tappjmeter_1504895793670t12u23,uat123456,1594302,FRAMEWORKS,7380,10
tappjmeter_1504895793670t12u25,uat123456,1595059,FRAMEWORKS,7380,10
tappjmeter_1504895793670t12u26,uat123456,1596623,FRAMEWORKS,0016,10
tappjmeter_1504895793670t12u28,uat123456,1595124,FRAMEWORKS,0016,10
tappjmeter_1504895793670t12u3,uat123456,1594737,FRAMEWORKS,5570,10
tappjmeter_1504895793670t12u30,uat123456,1594970,FRAMEWORKS,0016,10
tappjmeter_1504895793670t12u31,uat123456,1595309,FRAMEWORKS,0144,10
tappjmeter_1504895793670t12u32,uat123456,1596768,FRAMEWORKS,0144,10
tappjmeter_1504895793670t12u33,uat123456,1596702,FRAMEWORKS,0144,10
tappjmeter_1504895793670t12u35,uat123456,1595351,FRAMEWORKS,0144,10
tappjmeter_1504895793670t12u36,uat123456,1595735,FRAMEWORKS,0215,10
tappjmeter_1504895793670t12u37,uat123456,1595011,FRAMEWORKS,0215,10
tappjmeter_1504895793670t12u38,uat123456,1596319,FRAMEWORKS,0215,10
tappjmeter_1504895793670t12u39,uat123456,1595004,FRAMEWORKS,0215,10
tappjmeter_1504895793670t12u40,uat123456,1596671,FRAMEWORKS,0215,10
tappjmeter_1504895793670t12u41,uat123456,1594328,FRAMEWORKS,0261,10
tappjmeter_1504895793670t12u43,uat123456,1594679,FRAMEWORKS,0261,10
tappjmeter_1504895793670t12u44,uat123456,1595629,FRAMEWORKS,0261,10
tappjmeter_1504895793670t12u45,uat123456,1596531,FRAMEWORKS,0261,10
tappjmeter_1504895793670t12u46,uat123456,1596792,FRAMEWORKS,0323,10
tappjmeter_1504895793670t12u47,uat123456,1595068,FRAMEWORKS,0323,10
tappjmeter_1504895793670t12u48,uat123456,1594337,FRAMEWORKS,0323,10
tappjmeter_1504895793670t12u49,uat123456,1595258,FRAMEWORKS,0323,10
tappjmeter_1504895793670t12u5,uat123456,1594522,FRAMEWORKS,5570,10
tappjmeter_1504895793670t12u51,uat123456,1595813,FRAMEWORKS,0357,10
tappjmeter_1504895793670t12u52,uat123456,1596202,FRAMEWORKS,0357,10
tappjmeter_1504895793670t12u53,uat123456,1594698,FRAMEWORKS,0357,10
tappjmeter_1504895793670t12u54,uat123456,1595773,FRAMEWORKS,0357,10
tappjmeter_1504895793670t12u62,uat123456,1596370,FRAMEWORKS,0473,10
tappjmeter_1504895793670t12u63,uat123456,1596750,FRAMEWORKS,0473,10
tappjmeter_1504895793670t12u64,uat123456,1595359,FRAMEWORKS,0473,10
tappjmeter_1504895793670t12u65,uat123456,1595625,FRAMEWORKS,0473,10
tappjmeter_1504895793670t12u66,uat123456,1595967,FRAMEWORKS,0523,10
tappjmeter_1504895793670t12u67,uat123456,1596558,FRAMEWORKS,0523,10
tappjmeter_1504895793670t12u69,uat123456,1595893,FRAMEWORKS,0523,10
tappjmeter_1504895793670t12u70,uat123456,1595659,FRAMEWORKS,0523,10
tappjmeter_1504895793670t12u71,uat123456,1594839,FRAMEWORKS,0602,10
tappjmeter_1504895793670t12u72,uat123456,1596041,FRAMEWORKS,0602,10
tappjmeter_1504895793670t12u74,uat123456,1595697,FRAMEWORKS,0602,10
tappjmeter_1504895793670t12u9,uat123456,1596056,FRAMEWORKS,5838,10
tappjmeter_1504895793670t13u10,uat123456,1594949,FRAMEWORKS,0218,10
tappjmeter_1504895793670t13u11,uat123456,1596079,FRAMEWORKS,0265,10
tappjmeter_1504895793670t13u12,uat123456,1596126,FRAMEWORKS,0265,10
tappjmeter_1504895793670t13u13,uat123456,1594457,FRAMEWORKS,0265,10
tappjmeter_1504895793670t13u14,uat123456,1595977,FRAMEWORKS,0265,10
tappjmeter_1504895793670t13u15,uat123456,1595353,FRAMEWORKS,0265,10
tappjmeter_1504895793670t13u16,uat123456,1596097,FRAMEWORKS,0322,10
tappjmeter_1504895793670t13u18,uat123456,1596010,FRAMEWORKS,0322,10
tappjmeter_1504895793670t13u19,uat123456,1596723,FRAMEWORKS,0322,10
tappjmeter_1504895793670t13u20,uat123456,1596175,FRAMEWORKS,0322,10
tappjmeter_1504895793670t13u21,uat123456,1595250,FRAMEWORKS,0358,10
tappjmeter_1504895793670t13u22,uat123456,1596632,FRAMEWORKS,0358,10
tappjmeter_1504895793670t13u23,uat123456,1596020,FRAMEWORKS,0358,10
tappjmeter_1504895793670t13u24,uat123456,1594851,FRAMEWORKS,0358,10
tappjmeter_1504895793670t13u25,uat123456,1596384,FRAMEWORKS,0358,10
tappjmeter_1504895793670t13u32,uat123456,1594866,FRAMEWORKS,0469,10
tappjmeter_1504895793670t13u33,uat123456,1596407,FRAMEWORKS,0469,10
tappjmeter_1504895793670t13u34,uat123456,1595209,FRAMEWORKS,0469,10
tappjmeter_1504895793670t13u35,uat123456,1595034,FRAMEWORKS,0469,10
tappjmeter_1504895793670t13u36,uat123456,1596085,FRAMEWORKS,0513,10
tappjmeter_1504895793670t13u37,uat123456,1595682,FRAMEWORKS,0513,10
tappjmeter_1504895793670t13u38,uat123456,1596548,FRAMEWORKS,0513,10
tappjmeter_1504895793670t13u39,uat123456,1595927,FRAMEWORKS,0513,10
tappjmeter_1504895793670t13u40,uat123456,1595367,FRAMEWORKS,0513,10
tappjmeter_1504895793670t13u41,uat123456,1596380,FRAMEWORKS,0579,10
tappjmeter_1504895793670t13u42,uat123456,1594651,FRAMEWORKS,0579,10
tappjmeter_1504895793670t13u43,uat123456,1594588,FRAMEWORKS,0579,10
tappjmeter_1504895793670t13u44,uat123456,1596373,FRAMEWORKS,0579,10
tappjmeter_1504895793670t13u45,uat123456,1594576,FRAMEWORKS,0579,10
tappjmeter_1504895793670t13u5,uat123456,1595601,FRAMEWORKS,0141,10
tappjmeter_1504895793670t13u6,uat123456,1596194,FRAMEWORKS,0218,10
tappjmeter_1504895793670t13u7,uat123456,1596441,FRAMEWORKS,0218,10
tappjmeter_1504895793670t13u8,uat123456,1595875,FRAMEWORKS,0218,10
tappjmeter_1504895793670t13u9,uat123456,1594788,FRAMEWORKS,0218,10
tappjmeter_1504895793670t14u10,uat123456,1595114,FRAMEWORKS,0466,10
tappjmeter_1504895793670t14u11,uat123456,1594695,FRAMEWORKS,0514,10
tappjmeter_1504895793670t14u12,uat123456,1595715,FRAMEWORKS,0514,10
tappjmeter_1504895793670t14u13,uat123456,1595457,FRAMEWORKS,0514,10
tappjmeter_1504895793670t14u14,uat123456,1594972,FRAMEWORKS,0514,10
tappjmeter_1504895793670t14u15,uat123456,1595707,FRAMEWORKS,0514,10
tappjmeter_1504895793670t14u16,uat123456,1596711,FRAMEWORKS,0582,10
tappjmeter_1504895793670t14u17,uat123456,1596068,FRAMEWORKS,0582,10
tappjmeter_1504895793670t14u18,uat123456,1594685,FRAMEWORKS,0582,10
tappjmeter_1504895793670t14u19,uat123456,1594678,FRAMEWORKS,0582,10
tappjmeter_1504895793670t14u2,uat123456,1596180,FRAMEWORKS,0422,10
tappjmeter_1504895793670t14u3,uat123456,1595082,FRAMEWORKS,0422,10
tappjmeter_1504895793670t14u4,uat123456,1595864,FRAMEWORKS,0422,10
tappjmeter_1504895793670t14u5,uat123456,1596029,FRAMEWORKS,0422,10
tappjmeter_1504895793670t14u6,uat123456,1595586,FRAMEWORKS,0466,10
tappjmeter_1504895793670t14u7,uat123456,1596327,FRAMEWORKS,0466,10
tappjmeter_1504895793670t14u9,uat123456,1594747,FRAMEWORKS,0466,10
tappjmeter_1504895793670t1u1,uat123456,1593871,FRAMEWORKS,0001,10
tappjmeter_1504895793670t1u10,uat123456,1593880,FRAMEWORKS,0004,10
tappjmeter_1504895793670t1u100,uat123456,1594073,FRAMEWORKS,0254,10
tappjmeter_1504895793670t1u101,uat123456,1594078,FRAMEWORKS,0265,10
tappjmeter_1504895793670t1u102,uat123456,1594081,FRAMEWORKS,0265,10
tappjmeter_1504895793670t1u103,uat123456,1594085,FRAMEWORKS,0265,10
tappjmeter_1504895793670t1u104,uat123456,1594088,FRAMEWORKS,0265,10
tappjmeter_1504895793670t1u105,uat123456,1594092,FRAMEWORKS,0265,10
tappjmeter_1504895793670t1u106,uat123456,1594098,FRAMEWORKS,0287,10
tappjmeter_1504895793670t1u107,uat123456,1594101,FRAMEWORKS,0287,10
tappjmeter_1504895793670t1u108,uat123456,1594104,FRAMEWORKS,0287,10
tappjmeter_1504895793670t1u109,uat123456,1594108,FRAMEWORKS,0287,10
tappjmeter_1504895793670t1u11,uat123456,1593881,FRAMEWORKS,0005,10
tappjmeter_1504895793670t1u110,uat123456,1594113,FRAMEWORKS,0287,10
tappjmeter_1504895793670t1u111,uat123456,1594122,FRAMEWORKS,0302,10
tappjmeter_1504895793670t1u112,uat123456,1594127,FRAMEWORKS,0302,10
tappjmeter_1504895793670t1u113,uat123456,1594131,FRAMEWORKS,0302,10
tappjmeter_1504895793670t1u114,uat123456,1594134,FRAMEWORKS,0302,10
tappjmeter_1504895793670t1u115,uat123456,1594135,FRAMEWORKS,0302,10
tappjmeter_1504895793670t1u116,uat123456,1594145,FRAMEWORKS,0323,10
tappjmeter_1504895793670t1u118,uat123456,1594151,FRAMEWORKS,0323,10
tappjmeter_1504895793670t1u119,uat123456,1594154,FRAMEWORKS,0323,10
tappjmeter_1504895793670t1u12,uat123456,1593882,FRAMEWORKS,0005,10
tappjmeter_1504895793670t1u120,uat123456,1594155,FRAMEWORKS,0323,10
tappjmeter_1504895793670t1u121,uat123456,1594167,FRAMEWORKS,0334,10
tappjmeter_1504895793670t1u122,uat123456,1594171,FRAMEWORKS,0334,10
tappjmeter_1504895793670t1u124,uat123456,1594174,FRAMEWORKS,0334,10
tappjmeter_1504895793670t1u125,uat123456,1594176,FRAMEWORKS,0334,10
tappjmeter_1504895793670t1u126,uat123456,1594186,FRAMEWORKS,0347,10
tappjmeter_1504895793670t1u127,uat123456,1594190,FRAMEWORKS,0347,10
tappjmeter_1504895793670t1u128,uat123456,1594192,FRAMEWORKS,0347,10
tappjmeter_1504895793670t1u13,uat123456,1593883,FRAMEWORKS,0005,10
tappjmeter_1504895793670t1u130,uat123456,1594196,FRAMEWORKS,0347,10
tappjmeter_1504895793670t1u131,uat123456,1594207,FRAMEWORKS,0357,10
tappjmeter_1504895793670t1u132,uat123456,1594208,FRAMEWORKS,0357,10
tappjmeter_1504895793670t1u133,uat123456,1594211,FRAMEWORKS,0357,10
tappjmeter_1504895793670t1u134,uat123456,1594213,FRAMEWORKS,0357,10
tappjmeter_1504895793670t1u135,uat123456,1594214,FRAMEWORKS,0357,10
tappjmeter_1504895793670t1u136,uat123456,1594227,FRAMEWORKS,0380,10
tappjmeter_1504895793670t1u137,uat123456,1594233,FRAMEWORKS,0380,10
tappjmeter_1504895793670t1u138,uat123456,1594236,FRAMEWORKS,0380,10
tappjmeter_1504895793670t1u139,uat123456,1594238,FRAMEWORKS,0380,10
tappjmeter_1504895793670t1u14,uat123456,1593884,FRAMEWORKS,0005,10
tappjmeter_1504895793670t1u140,uat123456,1594240,FRAMEWORKS,0380,10
tappjmeter_1504895793670t1u141,uat123456,1594250,FRAMEWORKS,0394,10
tappjmeter_1504895793670t1u144,uat123456,1594262,FRAMEWORKS,0394,10
tappjmeter_1504895793670t1u145,uat123456,1594264,FRAMEWORKS,0394,10
tappjmeter_1504895793670t1u15,uat123456,1593885,FRAMEWORKS,0005,10
tappjmeter_1504895793670t1u151,uat123456,1595050,FRAMEWORKS,0433,10
tappjmeter_1504895793670t1u152,uat123456,1595290,FRAMEWORKS,0433,10
tappjmeter_1504895793670t1u153,uat123456,1595975,FRAMEWORKS,0433,10
tappjmeter_1504895793670t1u155,uat123456,1594402,FRAMEWORKS,0433,10
tappjmeter_1504895793670t1u156,uat123456,1595891,FRAMEWORKS,0450,10
tappjmeter_1504895793670t1u157,uat123456,1595932,FRAMEWORKS,0450,10
tappjmeter_1504895793670t1u159,uat123456,1595271,FRAMEWORKS,0450,10
tappjmeter_1504895793670t1u16,uat123456,1593886,FRAMEWORKS,0015,10
tappjmeter_1504895793670t1u161,uat123456,1594339,FRAMEWORKS,0466,10
tappjmeter_1504895793670t1u162,uat123456,1596808,FRAMEWORKS,0466,10
tappjmeter_1504895793670t1u163,uat123456,1596560,FRAMEWORKS,0466,10
tappjmeter_1504895793670t1u164,uat123456,1596272,FRAMEWORKS,0466,10
tappjmeter_1504895793670t1u165,uat123456,1596015,FRAMEWORKS,0466,10
tappjmeter_1504895793670t1u166,uat123456,1595420,FRAMEWORKS,0488,10
tappjmeter_1504895793670t1u167,uat123456,1596453,FRAMEWORKS,0488,10
tappjmeter_1504895793670t1u168,uat123456,1595598,FRAMEWORKS,0488,10
tappjmeter_1504895793670t1u169,uat123456,1594632,FRAMEWORKS,0488,10
tappjmeter_1504895793670t1u17,uat123456,1593887,FRAMEWORKS,0015,10
tappjmeter_1504895793670t1u170,uat123456,1595252,FRAMEWORKS,0488,10
tappjmeter_1504895793670t1u171,uat123456,1594992,FRAMEWORKS,0508,10
tappjmeter_1504895793670t1u172,uat123456,1595378,FRAMEWORKS,0508,10
tappjmeter_1504895793670t1u173,uat123456,1594300,FRAMEWORKS,0508,10
tappjmeter_1504895793670t1u174,uat123456,1594726,FRAMEWORKS,0508,10
tappjmeter_1504895793670t1u175,uat123456,1595104,FRAMEWORKS,0508,10
tappjmeter_1504895793670t1u176,uat123456,1595695,FRAMEWORKS,0523,10
tappjmeter_1504895793670t1u177,uat123456,1596148,FRAMEWORKS,0523,10
tappjmeter_1504895793670t1u178,uat123456,1594927,FRAMEWORKS,0523,10
tappjmeter_1504895793670t1u179,uat123456,1595171,FRAMEWORKS,0523,10
tappjmeter_1504895793670t1u18,uat123456,1593888,FRAMEWORKS,0015,10
tappjmeter_1504895793670t1u180,uat123456,1595107,FRAMEWORKS,0523,10
tappjmeter_1504895793670t1u181,uat123456,1596343,FRAMEWORKS,0542,10
tappjmeter_1504895793670t1u182,uat123456,1594303,FRAMEWORKS,0542,10
tappjmeter_1504895793670t1u183,uat123456,1596590,FRAMEWORKS,0542,10
tappjmeter_1504895793670t1u184,uat123456,1595228,FRAMEWORKS,0542,10
tappjmeter_1504895793670t1u185,uat123456,1595810,FRAMEWORKS,0542,10
tappjmeter_1504895793670t1u186,uat123456,1595192,FRAMEWORKS,0582,10
tappjmeter_1504895793670t1u187,uat123456,1594693,FRAMEWORKS,0582,10
tappjmeter_1504895793670t1u188,uat123456,1594790,FRAMEWORKS,0582,10
tappjmeter_1504895793670t1u189,uat123456,1596754,FRAMEWORKS,0582,10
tappjmeter_1504895793670t1u19,uat123456,1593889,FRAMEWORKS,0015,10
tappjmeter_1504895793670t1u190,uat123456,1596645,FRAMEWORKS,0582,10
tappjmeter_1504895793670t1u191,uat123456,1595960,FRAMEWORKS,0602,10
tappjmeter_1504895793670t1u192,uat123456,1596612,FRAMEWORKS,0602,10
tappjmeter_1504895793670t1u193,uat123456,1595350,FRAMEWORKS,0602,10
tappjmeter_1504895793670t1u194,uat123456,1594449,FRAMEWORKS,0602,10
tappjmeter_1504895793670t1u195,uat123456,1595263,FRAMEWORKS,0602,10
tappjmeter_1504895793670t1u196,uat123456,1594591,FRAMEWORKS,0649,10
tappjmeter_1504895793670t1u197,uat123456,1596821,FRAMEWORKS,0649,10
tappjmeter_1504895793670t1u198,uat123456,1596025,FRAMEWORKS,0649,10
tappjmeter_1504895793670t1u199,uat123456,1595995,FRAMEWORKS,0649,10
tappjmeter_1504895793670t1u2,uat123456,1593872,FRAMEWORKS,0001,10
tappjmeter_1504895793670t1u20,uat123456,1593890,FRAMEWORKS,0015,10
tappjmeter_1504895793670t1u200,uat123456,1594645,FRAMEWORKS,0649,10
tappjmeter_1504895793670t1u201,uat123456,1596405,FRAMEWORKS,0669,10
tappjmeter_1504895793670t1u202,uat123456,1595908,FRAMEWORKS,0669,10
tappjmeter_1504895793670t1u204,uat123456,1595918,FRAMEWORKS,0669,10
tappjmeter_1504895793670t1u205,uat123456,1596324,FRAMEWORKS,0669,10
tappjmeter_1504895793670t1u206,uat123456,1594644,FRAMEWORKS,0703,10
tappjmeter_1504895793670t1u207,uat123456,1594725,FRAMEWORKS,0703,10
tappjmeter_1504895793670t1u208,uat123456,1594398,FRAMEWORKS,0703,10
tappjmeter_1504895793670t1u209,uat123456,1594708,FRAMEWORKS,0703,10
tappjmeter_1504895793670t1u21,uat123456,1593891,FRAMEWORKS,0016,10
tappjmeter_1504895793670t1u210,uat123456,1594750,FRAMEWORKS,0703,10
tappjmeter_1504895793670t1u211,uat123456,1594917,FRAMEWORKS,0737,10
tappjmeter_1504895793670t1u212,uat123456,1594753,FRAMEWORKS,0737,10
tappjmeter_1504895793670t1u213,uat123456,1596811,FRAMEWORKS,0737,10
tappjmeter_1504895793670t1u214,uat123456,1596378,FRAMEWORKS,0737,10
tappjmeter_1504895793670t1u215,uat123456,1595896,FRAMEWORKS,0737,10
tappjmeter_1504895793670t1u216,uat123456,1596027,FRAMEWORKS,0769,10
tappjmeter_1504895793670t1u218,uat123456,1595289,FRAMEWORKS,0769,10
tappjmeter_1504895793670t1u219,uat123456,1595899,FRAMEWORKS,0769,10
tappjmeter_1504895793670t1u22,uat123456,1593892,FRAMEWORKS,0016,10
tappjmeter_1504895793670t1u220,uat123456,1594659,FRAMEWORKS,0769,10
tappjmeter_1504895793670t1u221,uat123456,1594416,FRAMEWORKS,0861,10
tappjmeter_1504895793670t1u222,uat123456,1595845,FRAMEWORKS,0861,10
tappjmeter_1504895793670t1u223,uat123456,1595147,FRAMEWORKS,0861,10
tappjmeter_1504895793670t1u224,uat123456,1596677,FRAMEWORKS,0861,10
tappjmeter_1504895793670t1u225,uat123456,1594404,FRAMEWORKS,0861,10
tappjmeter_1504895793670t1u226,uat123456,1596395,FRAMEWORKS,1025,10
tappjmeter_1504895793670t1u227,uat123456,1595789,FRAMEWORKS,1025,10
tappjmeter_1504895793670t1u228,uat123456,1595441,FRAMEWORKS,1025,10
tappjmeter_1504895793670t1u229,uat123456,1594423,FRAMEWORKS,1025,10
tappjmeter_1504895793670t1u23,uat123456,1593893,FRAMEWORKS,0016,10
tappjmeter_1504895793670t1u230,uat123456,1595288,FRAMEWORKS,1025,10
tappjmeter_1504895793670t1u231,uat123456,1594421,FRAMEWORKS,1134,10
tappjmeter_1504895793670t1u233,uat123456,1595426,FRAMEWORKS,1134,10
tappjmeter_1504895793670t1u234,uat123456,1594536,FRAMEWORKS,1134,10
tappjmeter_1504895793670t1u235,uat123456,1595055,FRAMEWORKS,1134,10
tappjmeter_1504895793670t1u237,uat123456,1596789,FRAMEWORKS,1241,10
tappjmeter_1504895793670t1u239,uat123456,1595732,FRAMEWORKS,1241,10
tappjmeter_1504895793670t1u24,uat123456,1593894,FRAMEWORKS,0016,10
tappjmeter_1504895793670t1u240,uat123456,1594326,FRAMEWORKS,1241,10
tappjmeter_1504895793670t1u241,uat123456,1595730,FRAMEWORKS,1523,10
tappjmeter_1504895793670t1u243,uat123456,1595981,FRAMEWORKS,1523,10
tappjmeter_1504895793670t1u244,uat123456,1595102,FRAMEWORKS,1523,10
tappjmeter_1504895793670t1u245,uat123456,1596183,FRAMEWORKS,1523,10
tappjmeter_1504895793670t1u246,uat123456,1596621,FRAMEWORKS,1621,10
tappjmeter_1504895793670t1u247,uat123456,1596375,FRAMEWORKS,1621,10
tappjmeter_1504895793670t1u248,uat123456,1595654,FRAMEWORKS,1621,10
tappjmeter_1504895793670t1u249,uat123456,1596784,FRAMEWORKS,1621,10
tappjmeter_1504895793670t1u25,uat123456,1593895,FRAMEWORKS,0016,10
tappjmeter_1504895793670t1u250,uat123456,1596311,FRAMEWORKS,1621,10
tappjmeter_1504895793670t1u252,uat123456,1596261,FRAMEWORKS,1880,10
